13,2.0,1.0,1.0,green,2.0,1.0,1.0,2.0,1.0,0.0,secondary
8,0.0,3.0,0.0,green,0.0,3.0,0.0,0.0,2.0,0.0,secondary
33,1.0,2.0,1.0,green,1.0,2.0,1.0,2.0,2.0,1.0,secondary
14,0.0,0.0,3.0,purple,0.0,0.0,3.0,1.0,0.0,3.0,secondary
21,1.0,3.0,0.0,green,1.0,3.0,0.0,1.0,3.0,1.0,secondary
23,2.0,2.0,0.0,green,2.0,2.0,0.0,1.0,2.0,0.0,secondary
31,1.0,0.0,3.0,purple,1.0,0.0,3.0,1.0,0.0,2.0,secondary
34,0.0,2.0,1.0,green,0.0,2.0,1.0,1.0,2.0,1.0,secondary
25,3.0,1.0,0.0,green,3.0,1.0,0.0,3.0,2.0,0.0,secondary
0,0.0,1.0,0.0,green,0.0,1.0,0.0,1.0,1.0,0.0,secondary
11,2.0,0.0,0.0,green,2.0,0.0,0.0,2.0,0.0,1.0,secondary
9,3.0,0.0,1.0,green,3.0,0.0,1.0,3.0,0.0,0.0,secondary
20,1.0,3.0,1.0,green,1.0,3.0,1.0,0.0,3.0,1.0,secondary
10,2.0,0.0,1.0,green,2.0,0.0,1.0,3.0,0.0,1.0,secondary
1,0.0,2.0,0.0,green,0.0,2.0,0.0,0.0,1.0,0.0,secondary
16,3.0,1.0,1.0,green,3.0,1.0,1.0,2.0,1.0,1.0,secondary
22,1.0,2.0,0.0,green,1.0,2.0,0.0,1.0,3.0,0.0,secondary
5,1.0,0.0,1.0,green,1.0,0.0,1.0,1.0,0.0,0.0,secondary
4,1.0,0.0,0.0,green,1.0,0.0,0.0,1.0,0.0,-1.0,secondary
24,3.0,2.0,0.0,green,3.0,2.0,0.0,2.0,2.0,0.0,secondary
29,2.0,3.0,1.0,green,2.0,3.0,1.0,2.0,3.0,0.0,secondary
7,1.0,1.0,0.0,green,1.0,1.0,0.0,1.0,1.0,1.0,secondary
6,1.0,1.0,1.0,green,1.0,1.0,1.0,1.0,0.0,1.0,secondary
18,3.0,3.0,1.0,green,3.0,3.0,1.0,3.0,2.0,1.0,secondary
27,3.0,3.0,0.0,green,3.0,3.0,0.0,3.0,3.0,1.0,secondary
36,0.0,1.0,2.0,green,0.0,1.0,2.0,0.0,1.0,1.0,secondary
17,3.0,2.0,1.0,green,3.0,2.0,1.0,3.0,1.0,1.0,secondary
12,2.0,1.0,0.0,green,2.0,1.0,0.0,2.0,0.0,0.0,secondary
19,0.0,3.0,1.0,green,0.0,3.0,1.0,0.0,3.0,0.0,secondary
2,0.0,0.0,1.0,purple,0.0,0.0,1.0,0.0,0.0,2.0,secondary
15,0.0,0.0,2.0,purple,0.0,0.0,2.0,0.0,0.0,3.0,secondary
32,2.0,2.0,1.0,green,2.0,2.0,1.0,2.0,3.0,1.0,secondary
38,1.0,1.0,3.0,blue,1.0,1.0,3.0,0.0,1.0,3.0,secondary
30,1.0,0.0,2.0,purple,1.0,0.0,2.0,1.0,1.0,2.0,secondary
3,0.0,0.0,0.0,purple,0.0,0.0,0.0,0.0,0.0,1.0,secondary
35,0.0,1.0,1.0,green,0.0,1.0,1.0,0.0,2.0,1.0,secondary
26,3.0,0.0,0.0,green,3.0,0.0,0.0,3.0,1.0,0.0,secondary
39,1.0,1.0,2.0,purple,1.0,1.0,2.0,1.0,1.0,3.0,secondary
37,0.0,1.0,3.0,green,0.0,1.0,3.0,0.0,1.0,2.0,secondary
28,2.0,3.0,0.0,green,2.0,3.0,0.0,3.0,3.0,0.0,secondary
999,0.0,0.0,-1.0,purple,0,0,-1,0.0,0.0,0.0,secondary
